neighborhood_id,week_start,crime_type,time_of_day,count
Bernal Heights,2020-01-28,all,day,15
Bernal Heights,2020-01-28,all,night,29
Bernal Heights,2020-01-28,other,all,17
Bernal Heights,2020-01-28,other,day,5
Bernal Heights,2020-01-28,other,night,12
Bernal Heights,2020-01-28,property,all,21
Bernal Heights,2020-01-28,property,day,8
Bernal Heights,2020-01-28,property,night,13
Bernal Heights,2020-01-28,violent,all,6
Bernal Heights,2020-01-28,violent,day,2
Bernal Heights,2020-01-28,violent,night,4
Bernal Heights,2020-02-04,all,all,39
Bernal Heights,2020-02-04,all,day,24
Bernal Heights,2020-02-04,all,night,15
Bernal Heights,2020-02-04,other,all,24
Bernal Heights,2020-02-04,other,day,15
Bernal Heights,2020-02-04,other,night,9
Bernal Heights,2020-02-04,property,all,11
Bernal Heights,2020-02-04,property,day,5
Bernal Heights,2020-02-04,property,night,6
Bernal Heights,2020-02-04,violent,all,4
Bernal Heights,2020-02-04,violent,day,4
Bernal Heights,2020-02-11,all,all,44
Bernal Heights,2020-02-11,all,day,26
Bernal Heights,2020-02-11,all,night,18
Bernal Heights,2020-02-11,other,all,23
Bernal Heights,2020-02-11,other,day,14
Bernal Heights,2020-02-11,other,night,9
Bernal Heights,2020-02-11,property,all,17
Bernal Heights,2020-02-11,property,day,11
Bernal Heights,2020-02-11,property,night,6
Bernal Heights,2020-02-11,violent,all,4
Bernal Heights,2020-02-11,violent,day,1
Bernal Heights,2020-02-11,violent,night,3
Bernal Heights,2020-02-18,all,all,42
Bernal Heights,2020-02-18,all,day,16
Bernal Heights,2020-02-18,all,night,26
Bernal Heights,2020-02-18,other,all,22
Bernal Heights,2020-02-18,other,day,7
Bernal Heights,2020-02-18,other,night,15
Bernal Heights,2020-02-18,property,all,15
Bernal Heights,2020-02-18,property,day,7
Bernal Heights,2020-02-18,property,night,8
Bernal Heights,2020-02-18,violent,all,5
Bernal Heights,2020-02-18,violent,day,2
Bernal Heights,2020-02-18,violent,night,3
Bernal Heights,2020-02-25,all,all,42
Bernal Heights,2020-02-25,all,day,25
Bernal Heights,2020-02-25,all,night,17
Bernal Heights,2020-02-25,other,all,22
Bernal Heights,2020-02-25,other,day,14
Bernal Heights,2020-02-25,other,night,8
Bernal Heights,2020-02-25,property,all,13
Bernal Heights,2020-02-25,property,day,9
Bernal Heights,2020-02-25,property,night,4
Bernal Heights,2020-02-25,violent,all,7
Bernal Heights,2020-02-25,violent,day,2
Bernal Heights,2020-02-25,violent,night,5
Bernal Heights,2020-03-03,all,all,32
Bernal Heights,2020-03-03,all,day,10
Bernal Heights,2020-03-03,all,night,22
Bernal Heights,2020-03-03,other,all,12
Bernal Heights,2020-03-03,other,day,5
Bernal Heights,2020-03-03,other,night,7
Bernal Heights,2020-03-03,property,all,15
Bernal Heights,2020-03-03,property,day,4
Bernal Heights,2020-03-03,property,night,11
Bernal Heights,2020-03-03,violent,all,5
Bernal Heights,2020-03-03,violent,day,1
Bernal Heights,2020-03-03,violent,night,4
Bernal Heights,2020-03-10,all,all,35
Bernal Heights,2020-03-10,all,day,13
Bernal Heights,2020-03-10,all,night,22
Bernal Heights,2020-03-10,other,all,17
Bernal Heights,2020-03-10,other,day,6
Bernal Heights,2020-03-10,other,night,11
Bernal Heights,2020-03-10,property,all,9
Bernal Heights,2020-03-10,property,day,5
Bernal Heights,2020-03-10,property,night,4
Bernal Heights,2020-03-10,violent,all,9
Bernal Heights,2020-03-10,violent,day,2
Bernal Heights,2020-03-10,violent,night,7
Bernal Heights,2020-03-17,all,all,33
Bernal Heights,2020-03-17,all,day,22
Bernal Heights,2020-03-17,all,night,11
Bernal Heights,2020-03-17,other,all,24
Bernal Heights,2020-03-17,other,day,14
Bernal Heights,2020-03-17,other,night,10
Bernal Heights,2020-03-17,property,all,6
Bernal Heights,2020-03-17,property,day,6
Bernal Heights,2020-03-17,violent,all,3
Bernal Heights,2020-03-17,violent,day,2
Bernal Heights,2020-03-17,violent,night,1
Bernal Heights,2020-03-24,all,all,19
Bernal Heights,2020-03-24,all,day,13
Bernal Heights,2020-03-24,all,night,6
Bernal Heights,2020-03-24,other,all,9
Bernal Heights,2020-03-24,other,day,9
Bernal Heights,2020-03-24,property,all,7
Bernal Heights,2020-03-24,property,day,2
Bernal Heights,2020-03-24,property,night,5
Bernal Heights,2020-03-24,violent,all,3
Bernal Heights,2020-03-24,violent,day,2
Bernal Heights,2020-03-24,violent,night,1
Bernal Heights,2020-03-31,all,all,33
Bernal Heights,2020-03-31,all,day,21
Bernal Heights,2020-03-31,all,night,12
Bernal Heights,2020-03-31,other,all,16
Bernal Heights,2020-03-31,other,day,10
Bernal Heights,2020-03-31,other,night,6
Bernal Heights,2020-03-31,property,all,8
Bernal Heights,2020-03-31,property,day,5
Bernal Heights,2020-03-31,property,night,3
Bernal Heights,2020-03-31,violent,all,9
Bernal Heights,2020-03-31,violent,day,6
Bernal Heights,2020-03-31,violent,night,3
Bernal Heights,2020-04-07,all,all,21
Bernal Heights,2020-04-07,all,day,19
Bernal Heights,2020-04-07,all,night,2
Bernal Heights,2020-04-07,other,all,11
Bernal Heights,2020-04-07,other,day,10
Bernal Heights,2020-04-07,other,night,1
Bernal Heights,2020-04-07,property,all,8
Bernal Heights,2020-04-07,property,day,7
Bernal Heights,2020-04-07,property,night,1
Bernal Heights,2020-04-07,violent,all,2
Bernal Heights,2020-04-07,violent,day,2
Bernal Heights,2020-04-14,all,all,34
Bernal Heights,2020-04-14,all,day,16
Bernal Heights,2020-04-14,all,night,18
Bernal Heights,2020-04-14,other,all,16
Bernal Heights,2020-04-14,other,day,7
Bernal Heights,2020-04-14,other,night,9
Bernal Heights,2020-04-14,property,all,14
Bernal Heights,2020-04-14,property,day,7
Bernal Heights,2020-04-14,property,night,7
Bernal Heights,2020-04-14,violent,all,4
Bernal Heights,2020-04-14,violent,day,2
Bernal Heights,2020-04-14,violent,night,2
Bernal Heights,2020-04-21,all,all,24
Bernal Heights,2020-04-21,all,day,15
Bernal Heights,2020-04-21,all,night,9
Bernal Heights,2020-04-21,other,all,12
Bernal Heights,2020-04-21,other,day,7
Bernal Heights,2020-04-21,other,night,5
Bernal Heights,2020-04-21,property,all,6
Bernal Heights,2020-04-21,property,day,5
Bernal Heights,2020-04-21,property,night,1
Bernal Heights,2020-04-21,violent,all,6
Bernal Heights,2020-04-21,violent,day,3
Bernal Heights,2020-04-21,violent,night,3
Bernal Heights,2020-04-28,all,all,26
Bernal Heights,2020-04-28,all,day,19
Bernal Heights,2020-04-28,all,night,7
Bernal Heights,2020-04-28,other,all,13
Bernal Heights,2020-04-28,other,day,10
Bernal Heights,2020-04-28,other,night,3
Bernal Heights,2020-04-28,property,all,5
Bernal Heights,2020-04-28,property,day,4
Bernal Heights,2020-04-28,property,night,1
Bernal Heights,2020-04-28,violent,all,8
Bernal Heights,2020-04-28,violent,day,5
Bernal Heights,2020-04-28,violent,night,3
Bernal Heights,2020-05-05,all,all,42
Bernal Heights,2020-05-05,all,day,20
Bernal Heights,2020-05-05,all,night,22
Bernal Heights,2020-05-05,other,all,23
Bernal Heights,2020-05-05,other,day,12
Bernal Heights,2020-05-05,other,night,11
Bernal Heights,2020-05-05,property,all,15
Bernal Heights,2020-05-05,property,day,8
Bernal Heights,2020-05-05,property,night,7
Bernal Heights,2020-05-05,violent,all,4
Bernal Heights,2020-05-05,violent,night,4
Bernal Heights,2020-05-12,all,all,13
Bernal Heights,2020-05-12,all,day,6
Bernal Heights,2020-05-12,all,night,7
Bernal Heights,2020-05-12,other,all,5
Bernal Heights,2020-05-12,other,day,3
Bernal Heights,2020-05-12,other,night,2
Bernal Heights,2020-05-12,property,all,5
Bernal Heights,2020-05-12,property,day,2
Bernal Heights,2020-05-12,property,night,3
Bernal Heights,2020-05-12,violent,all,3
Bernal Heights,2020-05-12,violent,day,1
Bernal Heights,2020-05-12,violent,night,2
Bernal Heights,2020-05-19,all,all,39
Bernal Heights,2020-05-19,all,day,26
Bernal Heights,2020-05-19,all,night,13
Bernal Heights,2020-05-19,other,all,16
Bernal Heights,2020-05-19,other,day,10
Bernal Heights,2020-05-19,other,night,6
Bernal Heights,2020-05-19,property,all,18
Bernal Heights,2020-05-19,property,day,12
Bernal Heights,2020-05-19,property,night,6
Bernal Heights,2020-05-19,violent,all,5
Bernal Heights,2020-05-19,violent,day,4
Bernal Heights,2020-05-19,violent,night,1
Bernal Heights,2020-05-26,all,all,23
Bernal Heights,2020-05-26,all,day,11
Bernal Heights,2020-05-26,all,night,12
Bernal Heights,2020-05-26,other,all,7
Bernal Heights,2020-05-26,other,day,4
Bernal Heights,2020-05-26,other,night,3
Bernal Heights,2020-05-26,property,all,10
Bernal Heights,2020-05-26,property,day,3
Bernal Heights,2020-05-26,property,night,7
Bernal Heights,2020-05-26,violent,all,6
Bernal Heights,2020-05-26,violent,day,4
Bernal Heights,2020-05-26,violent,night,2
Bernal Heights,2020-06-02,all,all,25
Bernal Heights,2020-06-02,all,day,16
Bernal Heights,2020-06-02,all,night,9
Bernal Heights,2020-06-02,other,all,15
Bernal Heights,2020-06-02,other,day,11
Bernal Heights,2020-06-02,other,night,4
Bernal Heights,2020-06-02,property,all,9
Bernal Heights,2020-06-02,property,day,4
Bernal Heights,2020-06-02,property,night,5
Bernal Heights,2020-06-02,violent,all,1
Bernal Heights,2020-06-02,violent,day,1
Bernal Heights,2020-06-09,all,all,20
Bernal Heights,2020-06-09,all,day,13
Bernal Heights,2020-06-09,all,night,7
Bernal Heights,2020-06-09,other,all,12
Bernal Heights,2020-06-09,other,day,8
Bernal Heights,2020-06-09,other,night,4
Bernal Heights,2020-06-09,property,all,6
Bernal Heights,2020-06-09,property,day,4
Bernal Heights,2020-06-09,property,night,2
Bernal Heights,2020-06-09,violent,all,2
Bernal Heights,2020-06-09,violent,day,1
Bernal Heights,2020-06-09,violent,night,1
Bernal Heights,2020-06-16,all,all,22
Bernal Heights,2020-06-16,all,day,15
Bernal Heights,2020-06-16,all,night,7
Bernal Heights,2020-06-16,other,all,8
Bernal Heights,2020-06-16,other,day,6
Bernal Heights,2020-06-16,other,night,2
Bernal Heights,2020-06-16,property,all,7
Bernal Heights,2020-06-16,property,day,5
Bernal Heights,2020-06-16,property,night,2
Bernal Heights,2020-06-16,violent,all,7
Bernal Heights,2020-06-16,violent,day,4
Bernal Heights,2020-06-16,violent,night,3
Bernal Heights,2020-06-23,all,all,23
Bernal Heights,2020-06-23,all,day,16
Bernal Heights,2020-06-23,all,night,7
Bernal Heights,2020-06-23,other,all,13
Bernal Heights,2020-06-23,other,day,9
Bernal Heights,2020-06-23,other,night,4
Bernal Heights,2020-06-23,property,all,6
Bernal Heights,2020-06-23,property,day,5
Bernal Heights,2020-06-23,property,night,1
Bernal Heights,2020-06-23,violent,all,4
Bernal Heights,2020-06-23,violent,day,2
Bernal Heights,2020-06-23,violent,night,2
Bernal Heights,2020-06-30,all,all,31
Bernal Heights,2020-06-30,all,day,20
Bernal Heights,2020-06-30,all,night,11
Bernal Heights,2020-06-30,other,all,11
Bernal Heights,2020-06-30,other,day,6
Bernal Heights,2020-06-30,other,night,5
Bernal Heights,2020-06-30,property,all,13
Bernal Heights,2020-06-30,property,day,9
Bernal Heights,2020-06-30,property,night,4
Bernal Heights,2020-06-30,violent,all,7
Bernal Heights,2020-06-30,violent,day,5
Bernal Heights,2020-06-30,violent,night,2
Bernal Heights,2020-07-07,all,all,28
Bernal Heights,2020-07-07,all,day,11
Bernal Heights,2020-07-07,all,night,17
Bernal Heights,2020-07-07,other,all,14
Bernal Heights,2020-07-07,other,day,8
Bernal Heights,2020-07-07,other,night,6
Bernal Heights,2020-07-07,property,all,13
Bernal Heights,2020-07-07,property,day,3
Bernal Heights,2020-07-07,property,night,10
Bernal Heights,2020-07-07,violent,all,1
Bernal Heights,2020-07-07,violent,night,1
Bernal Heights,2020-07-14,all,all,20
Bernal Heights,2020-07-14,all,day,13
Bernal Heights,2020-07-14,all,night,7
Bernal Heights,2020-07-14,other,all,9
Bernal Heights,2020-07-14,other,day,6
Bernal Heights,2020-07-14,other,night,3
Bernal Heights,2020-07-14,property,all,8
Bernal Heights,2020-07-14,property,day,5
Bernal Heights,2020-07-14,property,night,3
Bernal Heights,2020-07-14,violent,all,3
Bernal Heights,2020-07-14,violent,day,2
Bernal Heights,2020-07-14,violent,night,1
Bernal Heights,2020-07-21,all,all,25
Bernal Heights,2020-07-21,all,day,11
Bernal Heights,2020-07-21,all,night,14
Bernal Heights,2020-07-21,other,all,8
Bernal Heights,2020-07-21,other,day,4
Bernal Heights,2020-07-21,other,night,4
Bernal Heights,2020-07-21,property,all,14
Bernal Heights,2020-07-21,property,day,6
Bernal Heights,2020-07-21,property,night,8
Bernal Heights,2020-07-21,violent,all,3
Bernal Heights,2020-07-21,violent,day,1
Bernal Heights,2020-07-21,violent,night,2
Bernal Heights,2020-07-28,all,all,43
Bernal Heights,2020-07-28,all,day,23
Bernal Heights,2020-07-28,all,night,20
Bernal Heights,2020-07-28,other,all,19
Bernal Heights,2020-07-28,other,day,9
Bernal Heights,2020-07-28,other,night,10
Bernal Heights,2020-07-28,property,all,15
Bernal Heights,2020-07-28,property,day,7
Bernal Heights,2020-07-28,property,night,8
Bernal Heights,2020-07-28,violent,all,9
Bernal Heights,2020-07-28,violent,day,7
Bernal Heights,2020-07-28,violent,night,2
Bernal Heights,2020-08-04,all,all,33
Bernal Heights,2020-08-04,all,day,22
Bernal Heights,2020-08-04,all,night,11
Bernal Heights,2020-08-04,other,all,8
Bernal Heights,2020-08-04,other,day,7
Bernal Heights,2020-08-04,other,night,1
Bernal Heights,2020-08-04,property,all,19
Bernal Heights,2020-08-04,property,day,11
Bernal Heights,2020-08-04,property,night,8
Bernal Heights,2020-08-04,violent,all,6
Bernal Heights,2020-08-04,violent,day,4
Bernal Heights,2020-08-04,violent,night,2
Bernal Heights,2020-08-11,all,all,23
Bernal Heights,2020-08-11,all,day,12
Bernal Heights,2020-08-11,all,night,11
Bernal Heights,2020-08-11,other,all,10
Bernal Heights,2020-08-11,other,day,7
Bernal Heights,2020-08-11,other,night,3
Bernal Heights,2020-08-11,property,all,12
Bernal Heights,2020-08-11,property,day,4
Bernal Heights,2020-08-11,property,night,8
Bernal Heights,2020-08-11,violent,all,1
Bernal Heights,2020-08-11,violent,day,1
Bernal Heights,2020-08-18,all,all,32
Bernal Heights,2020-08-18,all,day,14
Bernal Heights,2020-08-18,all,night,18
Bernal Heights,2020-08-18,other,all,18
Bernal Heights,2020-08-18,other,day,8
Bernal Heights,2020-08-18,other,night,10
Bernal Heights,2020-08-18,property,all,8
Bernal Heights,2020-08-18,property,day,5
Bernal Heights,2020-08-18,property,night,3
Bernal Heights,2020-08-18,violent,all,6
Bernal Heights,2020-08-18,violent,day,1
Bernal Heights,2020-08-18,violent,night,5
Bernal Heights,2020-08-25,all,all,17
Bernal Heights,2020-08-25,all,day,10
Bernal Heights,2020-08-25,all,night,7
Bernal Heights,2020-08-25,other,all,6
Bernal Heights,2020-08-25,other,day,5
Bernal Heights,2020-08-25,other,night,1
Bernal Heights,2020-08-25,property,all,7
Bernal Heights,2020-08-25,property,day,4
Bernal Heights,2020-08-25,property,night,3
Bernal Heights,2020-08-25,violent,all,4
Bernal Heights,2020-08-25,violent,day,1
Bernal Heights,2020-08-25,violent,night,3
Bernal Heights,2020-09-01,all,all,26
Bernal Heights,2020-09-01,all,day,10
Bernal Heights,2020-09-01,all,night,16
Bernal Heights,2020-09-01,other,all,14
Bernal Heights,2020-09-01,other,day,6
Bernal Heights,2020-09-01,other,night,8
Bernal Heights,2020-09-01,property,all,7
Bernal Heights,2020-09-01,property,day,3
Bernal Heights,2020-09-01,property,night,4
Bernal Heights,2020-09-01,violent,all,5
Bernal Heights,2020-09-01,violent,day,1
Bernal Heights,2020-09-01,violent,night,4
Bernal Heights,2020-09-08,all,all,20
Bernal Heights,2020-09-08,all,day,12
Bernal Heights,2020-09-08,all,night,8
Bernal Heights,2020-09-08,other,all,8
Bernal Heights,2020-09-08,other,day,4
Bernal Heights,2020-09-08,other,night,4
Bernal Heights,2020-09-08,property,all,9
Bernal Heights,2020-09-08,property,day,6
Bernal Heights,2020-09-08,property,night,3
Bernal Heights,2020-09-08,violent,all,3
Bernal Heights,2020-09-08,violent,day,2
Bernal Heights,2020-09-08,violent,night,1
Bernal Heights,2020-09-15,all,all,47
Bernal Heights,2020-09-15,all,day,24
Bernal Heights,2020-09-15,all,night,23
Bernal Heights,2020-09-15,other,all,26
Bernal Heights,2020-09-15,other,day,15
Bernal Heights,2020-09-15,other,night,11
Bernal Heights,2020-09-15,property,all,15
Bernal Heights,2020-09-15,property,day,7
Bernal Heights,2020-09-15,property,night,8
Bernal Heights,2020-09-15,violent,all,6
Bernal Heights,2020-09-15,violent,day,2
Bernal Heights,2020-09-15,violent,night,4
Bernal Heights,2020-09-22,all,all,21
Bernal Heights,2020-09-22,all,day,9
Bernal Heights,2020-09-22,all,night,12
Bernal Heights,2020-09-22,other,all,10
Bernal Heights,2020-09-22,other,day,4
Bernal Heights,2020-09-22,other,night,6
Bernal Heights,2020-09-22,property,all,7
Bernal Heights,2020-09-22,property,day,2
Bernal Heights,2020-09-22,property,night,5
Bernal Heights,2020-09-22,violent,all,4
Bernal Heights,2020-09-22,violent,day,3
Bernal Heights,2020-09-22,violent,night,1
Bernal Heights,2020-09-29,all,all,19
Bernal Heights,2020-09-29,all,day,12
Bernal Heights,2020-09-29,all,night,7
Bernal Heights,2020-09-29,other,all,7
Bernal Heights,2020-09-29,other,day,5
Bernal Heights,2020-09-29,other,night,2
Bernal Heights,2020-09-29,property,all,9
Bernal Heights,2020-09-29,property,day,4
Bernal Heights,2020-09-29,property,night,5
Bernal Heights,2020-09-29,violent,all,3
Bernal Heights,2020-09-29,violent,day,3
Bernal Heights,2020-10-06,all,all,29
Bernal Heights,2020-10-06,all,day,16
Bernal Heights,2020-10-06,all,night,13
Bernal Heights,2020-10-06,other,all,14
Bernal Heights,2020-10-06,other,day,8
Bernal Heights,2020-10-06,other,night,6
Bernal Heights,2020-10-06,property,all,8
Bernal Heights,2020-10-06,property,day,6
Bernal Heights,2020-10-06,property,night,2
Bernal Heights,2020-10-06,violent,all,7
Bernal Heights,2020-10-06,violent,day,2
Bernal Heights,2020-10-06,violent,night,5
Bernal Heights,2020-10-13,all,all,24
Bernal Heights,2020-10-13,all,day,9
Bernal Heights,2020-10-13,all,night,15
Bernal Heights,2020-10-13,other,all,15
Bernal Heights,2020-10-13,other,day,5
Bernal Heights,2020-10-13,other,night,10
Bernal Heights,2020-10-13,property,all,6
Bernal Heights,2020-10-13,property,day,2
Bernal Heights,2020-10-13,property,night,4
Bernal Heights,2020-10-13,violent,all,3
Bernal Heights,2020-10-13,violent,day,2
Bernal Heights,2020-10-13,violent,night,1
Bernal Heights,2020-10-20,all,all,39
Bernal Heights,2020-10-20,all,day,19
Bernal Heights,2020-10-20,all,night,20
Bernal Heights,2020-10-20,other,all,19
Bernal Heights,2020-10-20,other,day,9
Bernal Heights,2020-10-20,other,night,10
Bernal Heights,2020-10-20,property,all,15
Bernal Heights,2020-10-20,property,day,8
Bernal Heights,2020-10-20,property,night,7
Bernal Heights,2020-10-20,violent,all,5
Bernal Heights,2020-10-20,violent,day,2
Bernal Heights,2020-10-20,violent,night,3
Bernal Heights,2020-10-27,all,all,30
Bernal Heights,2020-10-27,all,day,23
Bernal Heights,2020-10-27,all,night,7
Bernal Heights,2020-10-27,other,all,14
Bernal Heights,2020-10-27,other,day,11
Bernal Heights,2020-10-27,other,night,3
Bernal Heights,2020-10-27,property,all,11
Bernal Heights,2020-10-27,property,day,8
Bernal Heights,2020-10-27,property,night,3
Bernal Heights,2020-10-27,violent,all,5
Bernal Heights,2020-10-27,violent,day,4
Bernal Heights,2020-10-27,violent,night,1
Bernal Heights,2020-11-03,all,all,41
Bernal Heights,2020-11-03,all,day,24
Bernal Heights,2020-11-03,all,night,17
Bernal Heights,2020-11-03,other,all,18
